kategoria,transkrypt,gc_5prime,gc_overall,dlugosc
INTRONIC,"ENSG00000220871[1,1,1]|retro_human_1322|DNAJC19P6-201|processed_pseudogene|chr6:91006898-91007278(+)",0.5,0.4342105263157895,380
INTRONIC,"ENSG00000217653[1,1,1]|retro_human_7665|PIMREGP3-201|processed_pseudogene|chr6:91024019-91024874(+)",0.61,0.5789473684210527,855
INTRONIC,"ENSG00000276620[1,1,1]|AL591516.1-201|processed_pseudogene|chr6:108371183-108371557(+)",0.48,0.4572192513368984,374
INTRONIC,"ENSG00000220237[1,1,1]|retro_human_6370|RPS24P12-201|processed_pseudogene|chr6:108408603-108409097(+)",0.46,0.4149797570850202,494
INTRONIC,"ENSG00000233511[1,1,1]|retro_human_6372|Z98742.2-201|processed_pseudogene|chr6:109429282-109429569(+)",0.58,0.49825783972125437,287
INTRONIC,"ENSG00000228976[1,1,1]|retro_human_9449|SUMO2P8-201|processed_pseudogene|chr6:109795297-109795683(-)",0.47,0.4533678756476684,386
INTRONIC,"ENSG00000213149[1,1,1]|retro_human_6367|CNN2P9-201|processed_pseudogene|chr6:112036790-112037799(+)",0.66,0.5966303270564915,1009
INTRONIC,"ENSG00000220392[1,1,1]|retro_human_220|FCF1P5-201|processed_pseudogene|chr6:112536711-112537293(+)",0.38,0.3900343642611684,582
INTRONIC,"ENSG00000218676[1,1,1]|retro_human_221|BRD7P4-201|processed_pseudogene|chr6:112613192-112614814(+)",0.42,0.4272503082614057,1622
INTRONIC,"ENSG00000218089[1,1,1]|retro_human_3579|DNAJA1P4-201|processed_pseudogene|chr6:115532582-115533848(-)",0.51,0.41390205371248023,1266
INTRONIC,"ENSG00000217330[1,1,1]|retro_human_5972|SSXP10-201|processed_pseudogene|chr6:119774141-119774806(+)",0.57,0.4556390977443609,665
INTRONIC,"ENSG00000220884[1,1,1]|retro_human_1240|MESTP1-201|processed_pseudogene|chr6:130122137-130123231(-)",0.7,0.5091407678244972,1094
INTRONIC,"ENSG00000219642[1,1,1]|retro_human_1241|BMPR1AP1-201|processed_pseudogene|chr6:130350678-130352376(-)",0.34,0.44346289752650175,1698
INTRONIC,"ENSG00000219532[1,1,1]|SELENOKP2-201|processed_pseudogene|chr6:133014735-133015125(-)",0.51,0.441025641025641,390
INTRONIC,"ENSG00000218424[1,1,1]|retro_human_6240|NDUFS5P1-201|processed_pseudogene|chr6:137664008-137664397(-)",0.43,0.42159383033419023,389
INTRONIC,"ENSG00000225415[1,1,1]|ACKR4P1-201|processed_pseudogene|chr6:140011252-140012405(+)",0.43,0.4189071986123157,1153
INTRONIC,"ENSG00000218896[1,1,1]|retro_human_7976|TUBB8P2-201|processed_pseudogene|chr6:144628577-144629172(+)",0.37,0.49411764705882355,595
INTRONIC,"ENSG00000270890[1,1,1]|retro_human_468|AL049844.2-201|processed_pseudogene|chr6:145050691-145051419(-)",0.51,0.41208791208791207,728
INTRONIC,"ENSG00000220739[1,1,1]|AL513475.2-201|processed_pseudogene|chr6:145900681-145901174(-)",0.49,0.3671399594320487,493
INTRONIC,"ENSG00000187103[1,1,1]|retro_human_7967|FUNDC2P3-201|processed_pseudogene|chr6:147364327-147364960(+)",0.5,0.4423380726698262,633
INTRONIC,"ENSG00000228283[1,1,2]|retro_human_465|KATNBL1P6-202|transcribed_processed_pseudogene|chr6:147995970-147997100(-)",0.72,0.4088495575221239,1130
INTRONIC,"ENSG00000228283[1,1,2]|KATNBL1P6-201|transcribed_processed_pseudogene|chr6:147995970-147997100(-)",0.72,0.4088495575221239,1130
INTRONIC,"ENSG00000217733[1,1,1]|retro_human_5186|CCT7P1-201|processed_pseudogene|chr6:151079245-151080956(+)",0.52,0.5020455873758036,1711
INTRONIC,"ENSG00000213089[1,1,1]|retro_human_10282|PDCL3P5-201|processed_pseudogene|chr6:152028160-152028982(+)",0.48,0.4635036496350365,822
INTRONIC,"ENSG00000227913[1,1,1]|retro_human_4789|KRT8P44-201|processed_pseudogene|chr6:163931450-163932894(+)",0.56,0.5630193905817175,1444
INTRONIC,"ENSG00000233231[1,1,1]|retro_human_11053|HNRNPA1P49-201|processed_pseudogene|chr6:167711430-167712434(+)",0.55,0.4900398406374502,1004
INTRONIC,"ENSG00000213935[1,1,1]|RPL22P16-201|processed_pseudogene|chr7:4982583-4983056(-)",0.51,0.4249471458773784,473
INTRONIC,"ENSG00000230370[1,1,1]|retro_human_8683|RPL23AP52-201|processed_pseudogene|chr7:11136957-11137535(-)",0.51,0.47058823529411764,578
INTRONIC,"ENSG00000233167[1,1,1]|retro_human_11084|EEF1A1P26-201|processed_pseudogene|chr7:14322785-14324248(+)",0.39,0.42515379357484623,1463
INTRONIC,"ENSG00000232492[1,1,1]|retro_human_8890|NPM1P13-201|processed_pseudogene|chr7:19078838-19079803(-)",0.49,0.3917098445595855,965
INTRONIC,"ENSG00000213860[1,1,1]|RPL21P75-201|processed_pseudogene|chr7:20136997-20137576(+)",0.5,0.4283246977547496,579
INTRONIC,"ENSG00000230042[1,1,1]|retro_human_4812|AK3P3-201|processed_pseudogene|chr7:23265642-23266406(+)",0.61,0.468586387434555,764
INTRONIC,"ENSG00000234800[1,1,1]|PCMTD1P3-201|processed_pseudogene|chr7:23860530-23861104(-)",0.38,0.40418118466898956,574
INTRONIC,"ENSG00000271330[1,1,1]|retro_human_8327|AC005084.1-201|processed_pseudogene|chr7:24812274-24812678(-)",0.44,0.4158415841584158,404
INTRONIC,"ENSG00000237065[1,1,1]|retro_human_4694|NANOGP4-201|transcribed_processed_pseudogene|chr7:29350068-29351081(+)",0.45,0.47482724580454094,1013
INTRONIC,"ENSG00000229054[1,1,1]|retro_human_7942|RPS29P14-201|processed_pseudogene|chr7:33175765-33176036(-)",0.55,0.4870848708487085,271
INTRONIC,"ENSG00000224946[1,1,1]|AC007312.1-201|processed_pseudogene|chr7:33416694-33417052(-)",0.47,0.5335195530726257,358
INTRONIC,"ENSG00000230356[1,1,1]|retro_human_7943|NCAPD2P1-201|processed_pseudogene|chr7:34890008-34891909(-)",0.54,0.5213045765386639,1901
INTRONIC,"ENSG00000175741[1,1,1]|retro_human_2461|RWDD4P2-201|processed_pseudogene|chr7:40011995-40012658(-)",0.61,0.42684766214177977,663
INTRONIC,"ENSG00000237972[1,1,1]|retro_human_7319|TUBG1P-201|processed_pseudogene|chr7:44076947-44078405(+)",0.57,0.5596707818930041,1458
INTRONIC,"ENSG00000223974[1,1,1]|retro_human_707|BNIP3P42-201|processed_pseudogene|chr7:65758941-65759610(+)",0.59,0.414050822122571,669
INTRONIC,"ENSG00000177418[1,1,1]|retro_human_3351|SAPCD2P3-201|processed_pseudogene|chr7:67776488-67777062(-)",0.67,0.662020905923345,574
INTRONIC,"ENSG00000177418[1,1,1]|AC006001.1-201|processed_pseudogene|chr7:67776488-67777062(-)",0.67,0.662020905923345,574
INTRONIC,"ENSG00000271064[1,1,1]|AC027644.2-201|processed_pseudogene|chr7:67968465-67968805(-)",0.53,0.4852941176470588,340
INTRONIC,"ENSG00000235090[1,1,1]|retro_human_8827|RPL7L1P3-201|processed_pseudogene|chr7:77210322-77211111(+)",0.47,0.4600760456273764,789
INTRONIC,"ENSG00000231322[1,2,2]|RPL13AP17-201|transcribed_processed_pseudogene|chr7:79599008-79611406(+)",0.4,0.45964912280701753,1995
INTRONIC,"ENSG00000231322[1,2,2]|RPL13AP17-203|transcribed_processed_pseudogene|chr7:79599008-79611406(+)",0.4,0.45964912280701753,1995
INTRONIC,"ENSG00000231322[1,2,2]|RPL13AP17-204|transcribed_processed_pseudogene|chr7:79599008-79611406(+)",0.4,0.45964912280701753,1995
INTRONIC,"ENSG00000229436[1,1,1]|AC073850.1-201|processed_pseudogene|chr7:81913565-81913920(-)",0.45,0.5070422535211268,355
INTRONIC,"ENSG00000230196[1,1,1]|DDX43P3-201|processed_pseudogene|chr7:82862902-82863445(-)",0.57,0.5027624309392266,543
INTRONIC,"ENSG00000224059[1,1,1]|retro_human_10548|HSPA8P16-201|processed_pseudogene|chr7:86277609-86279574(+)",0.43,0.4340966921119593,1965
INTRONIC,"ENSG00000226744[1,1,1]|AC005326.1-201|processed_pseudogene|chr7:99100181-99100404(+)",0.48,0.3991031390134529,223
INTRONIC,"ENSG00000231812[1,1,1]|SNRPCP9-201|processed_pseudogene|chr7:99115881-99116188(+)",0.48,0.5342019543973942,307
INTRONIC,"ENSG00000214389[1,1,1]|retro_human_6546|RPS3AP26-201|processed_pseudogene|chr7:99616488-99617372(-)",0.5,0.4253393665158371,884
INTRONIC,"ENSG00000238109[1,1,1]|retro_human_6544|RNF14P3-201|processed_pseudogene|chr7:100231800-100233293(-)",0.41,0.4842598794373744,1493
INTRONIC,"ENSG00000235354[1,1,1]|retro_human_2392|RPS29P16-201|processed_pseudogene|chr7:104662988-104663259(+)",0.5,0.46863468634686345,271
INTRONIC,"ENSG00000197258[1,1,1]|retro_human_2393|EIF4BP6-201|processed_pseudogene|chr7:105982064-105983992(+)",0.43,0.4927385892116183,1928
INTRONIC,"ENSG00000237606[1,1,1]|retro_human_4241|AC091286.1-201|processed_pseudogene|chr7:106141374-106141935(+)",0.47,0.5008912655971479,561
INTRONIC,"ENSG00000244490[1,1,1]|retro_human_3531|RWDD4P1-201|processed_pseudogene|chr7:106616121-106616786(+)",0.56,0.4075187969924812,665
INTRONIC,"ENSG00000231006[1,1,1]|retro_human_4752|RPL7P32-201|processed_pseudogene|chr7:109834806-109835650(+)",0.44,0.43009478672985785,844
INTRONIC,"ENSG00000213050[1,1,1]|retro_human_8896|TPM3P1-201|processed_pseudogene|chr7:118287265-118288112(-)",0.58,0.4935064935064935,847
INTRONIC,"ENSG00000234927[1,1,1]|retro_human_4663|HMGN1P18-201|processed_pseudogene|chr7:122366210-122366587(+)",0.58,0.48010610079575594,377
INTRONIC,"ENSG00000235459[1,1,1]|retro_human_4660|RPS26P31-201|processed_pseudogene|chr7:123997276-123997724(+)",0.45,0.4888392857142857,448
INTRONIC,"ENSG00000213291[1,1,1]|retro_human_3484|AC010099.1-201|processed_pseudogene|chr7:126617835-126618310(-)",0.39,0.42526315789473684,475
INTRONIC,"ENSG00000224981[1,1,1]|AC000367.1-201|processed_pseudogene|chr7:128180509-128182375(-)",0.35,0.37352625937834943,1866
INTRONIC,"ENSG00000239722[1,1,1]|IMP3P2-201|processed_pseudogene|chr7:130005577-130006151(+)",0.54,0.5679442508710801,574
INTRONIC,"ENSG00000234995[1,1,1]|retro_human_9799|RPS3AP28-201|processed_pseudogene|chr7:139800257-139801138(-)",0.47,0.3927355278093076,881
INTRONIC,"ENSG00000240132[1,1,1]|retro_human_8711|ETF1P2-201|processed_pseudogene|chr7:152674655-152676340(+)",0.6,0.4391691394658754,1685
INTRONIC,"ENSG00000241007[1,1,1]|retro_human_8700|SEPTIN7P6-201|processed_pseudogene|chr7:153540370-153541613(+)",0.49,0.3917940466613033,1243
INTRONIC,"ENSG00000225224[1,1,1]|retro_human_2808|RPS27AP12-201|processed_pseudogene|chr7:158380138-158380703(+)",0.53,0.4389380530973451,565
INTRONIC,"ENSG00000254244[1,1,1]|retro_human_1957|PAICSP4-201|processed_pseudogene|chr8:4540090-4541443(+)",0.54,0.4286770140428677,1353
INTRONIC,"ENSG00000227203[1,1,1]|retro_human_4982|SUB1P1-201|processed_pseudogene|chr8:7949872-7950354(-)",0.51,0.41286307053941906,482
INTRONIC,"ENSG00000242607[1,1,1]|retro_human_9654|chr8:12837051-12837932(-)",0.41,0.39160045402951194,881
INTRONIC,"ENSG00000255253[1,1,1]|AC068587.3-201|processed_pseudogene|chr8:12904516-12904791(+)",0.43,0.4254545454545455,275
INTRONIC,"ENSG00000255365[1,1,1]|retro_human_6358|AC040926.1-201|processed_pseudogene|chr8:14956187-14956525(+)",0.56,0.44970414201183434,338
INTRONIC,"ENSG00000271654[1,1,1]|AC025062.2-201|processed_pseudogene|chr8:18654575-18655345(-)",0.52,0.6818181818181818,770
INTRONIC,"ENSG00000243265[1,1,1]|retro_human_1353|RPL23AP55-201|processed_pseudogene|chr8:23481752-23482304(+)",0.41,0.4311594202898551,552
INTRONIC,"ENSG00000232024[1,1,1]|retro_human_2165|LSM12P1-201|processed_pseudogene|chr8:35801239-35801927(-)",0.49,0.48546511627906974,688
INTRONIC,"ENSG00000239218[2,1,1]|retro_human_7601|RPS20P22-202|transcribed_processed_pseudogene|chr8:38711266-38712684(-)",0.51,0.47320169252468264,1418
INTRONIC,"ENSG00000239218[1,1,1]|RPS20P22-201|transcribed_processed_pseudogene|chr8:38711266-38711763(-)",0.51,0.44466800804828976,497
INTRONIC,"ENSG00000240395[1,1,1]|retro_human_2528|RPL5P23-201|processed_pseudogene|chr8:42611792-42612760(-)",0.48,0.4194214876033058,968
INTRONIC,"ENSG00000254131[1,1,1]|AC093367.1-201|processed_pseudogene|chr8:42754880-42755400(+)",0.47,0.5826923076923077,520
INTRONIC,"ENSG00000224594[1,1,1]|retro_human_573|RPL29P19-201|processed_pseudogene|chr8:48762380-48762940(+)",0.55,0.5446428571428571,560
INTRONIC,"ENSG00000244159[1,1,1]|retro_human_2928|RPS27AP13-201|processed_pseudogene|chr8:54264350-54264687(-)",0.34,0.3798219584569733,337
INTRONIC,"ENSG00000253541[1,1,1]|retro_human_8365|SEPTIN10P1-201|processed_pseudogene|chr8:56854012-56855274(-)",0.42,0.4120443740095087,1262
INTRONIC,"ENSG00000242595[1,1,1]|retro_human_8366|RPL26P26-201|processed_pseudogene|chr8:58534655-58535189(-)",0.41,0.4101123595505618,534
INTRONIC,"ENSG00000213881[1,1,1]|retro_human_2493|NPM1P6-201|processed_pseudogene|chr8:61626032-61627006(+)",0.56,0.41170431211498976,974
INTRONIC,"ENSG00000254285[1,1,1]|retro_human_2492|KRT8P3-201|processed_pseudogene|chr8:62001912-62003461(+)",0.64,0.5894125242091672,1549
INTRONIC,"ENSG00000213005[1,1,1]|retro_human_3298|PTTG3P-201|processed_pseudogene|chr8:67193118-67193824(-)",0.36,0.4178470254957507,706
INTRONIC,"ENSG00000254051[1,1,1]|retro_human_7961|AC011853.1-201|processed_pseudogene|chr8:68603421-68603975(+)",0.45,0.36823104693140796,554
INTRONIC,"ENSG00000213003[1,1,1]|retro_human_9603|BTF3P12-201|processed_pseudogene|chr8:70703240-70703809(+)",0.55,0.45166959578207383,569
INTRONIC,"ENSG00000241942[1,1,1]|retro_human_9608|RPS20P20-201|processed_pseudogene|chr8:72331040-72331480(+)",0.44,0.38636363636363635,440
INTRONIC,"ENSG00000254273[1,1,1]|AC018620.1-201|processed_pseudogene|chr8:73941146-73941623(-)",0.65,0.469601677148847,477
INTRONIC,"ENSG00000253383[1,1,1]|retro_human_9606|AC100784.1-201|processed_pseudogene|chr8:74020435-74020845(+)",0.49,0.4975609756097561,410
INTRONIC,"ENSG00000254105[1,1,1]|retro_human_9607|VENTXP6-201|processed_pseudogene|chr8:74080965-74081379(+)",0.65,0.6135265700483091,414
INTRONIC,"ENSG00000240047[1,1,1]|retro_human_4137|RPS3AP32-201|processed_pseudogene|chr8:74485095-74485961(+)",0.49,0.4214780600461894,866
INTRONIC,"ENSG00000253919[1,1,1]|retro_human_622|THAP12P7-201|processed_pseudogene|chr8:79191574-79193964(-)",0.74,0.41380753138075316,2390
INTRONIC,"ENSG00000254331[1,1,1]|retro_human_6007|CKS1BP7-201|processed_pseudogene|chr8:81076466-81076801(-)",0.52,0.48955223880597015,335
INTRONIC,"ENSG00000253516[1,1,1]|retro_human_6008|HMGB1P41-201|processed_pseudogene|chr8:81243669-81244209(-)",0.41,0.40370370370370373,540
INTRONIC,"ENSG00000231942[1,1,1]|retro_human_9209|HNRNPA1P36-201|processed_pseudogene|chr8:82239402-82240457(+)",0.48,0.47393364928909953,1055
INTRONIC,"ENSG00000268080[1,1,1]|AC016885.3-201|processed_pseudogene|chr8:94354399-94354757(+)",0.63,0.5977653631284916,358
INTRONIC,"ENSG00000270682[1,1,1]|retro_human_665|AP003357.1-201|processed_pseudogene|chr8:98913647-98913895(-)",0.48,0.4314516129032258,248
INTRONIC,"ENSG00000240870[1,1,1]|retro_human_4950|RPL19P14-201|processed_pseudogene|chr8:99907147-99907821(+)",0.44,0.4821958456973294,674
INTRONIC,"ENSG00000253912[1,1,1]|AC018442.3-201|processed_pseudogene|chr8:100929067-100929350(-)",0.51,0.5371024734982333,283
INTRONIC,"ENSG00000251013[1,1,1]|retro_human_6428|GAPDHP62-201|processed_pseudogene|chr8:101676721-101677811(-)",0.48,0.5082568807339449,1090
INTRONIC,"ENSG00000282989[1,1,1]|retro_human_1030|PDCL3P2-201|processed_pseudogene|chr8:102997638-102998458(-)",0.45,0.4573170731707317,820
INTRONIC,"ENSG00000253923[1,1,1]|AP002981.1-201|processed_pseudogene|chr8:103543839-103544914(+)",0.51,0.4595348837209302,1075
INTRONIC,"ENSG00000244052[1,1,1]|retro_human_1034|RPL5P24-201|processed_pseudogene|chr8:104051568-104052553(-)",0.47,0.42741116751269037,985
INTRONIC,"ENSG00000255105[1,1,1]|PTMAP15-201|processed_pseudogene|chr8:104686643-104687034(-)",0.54,0.45524296675191817,391
INTRONIC,"ENSG00000253454[1,1,1]|retro_human_10022|NDUFA5P2-201|processed_pseudogene|chr8:105693480-105693924(+)",0.45,0.4009009009009009,444
INTRONIC,"ENSG00000253676[1,1,1]|retro_human_6863|TAGLN2P1-201|processed_pseudogene|chr8:107825496-107826183(-)",0.64,0.5618631732168851,687
INTRONIC,"ENSG00000253463[1,1,1]|retro_human_14|HMGB1P19-201|processed_pseudogene|chr8:124254173-124254850(+)",0.49,0.42836041358936483,677
INTRONIC,"ENSG00000254388[1,1,1]|retro_human_13|DUTP2-201|processed_pseudogene|chr8:124483216-124483779(+)",0.58,0.4493783303730018,563
INTRONIC,"ENSG00000254294[1,1,1]|retro_human_17|IMPDH1P6-201|processed_pseudogene|chr8:124531639-124533253(+)",0.67,0.580545229244114,1614
INTRONIC,"ENSG00000271509[1,1,1]|retro_human_5754|AC018714.1-201|processed_pseudogene|chr8:128419391-128419699(+)",0.36,0.37987012987012986,308
INTRONIC,"ENSG00000283176[1,1,1]|AC103706.2-201|processed_pseudogene|chr8:134639311-134639651(+)",0.49,0.3764705882352941,340
INTRONIC,"ENSG00000253915[1,1,1]|retro_human_7264|MAPRE1P1-201|processed_pseudogene|chr8:136743054-136743951(-)",0.56,0.47491638795986624,897
INTRONIC,"ENSG00000254618[1,1,1]|retro_human_5380|TMED10P1-201|processed_pseudogene|chr8:146169979-146170734(+)",0.61,0.4768211920529801,755
INTRONIC,"ENSG00000233186[1,1,1]|retro_human_4730|KLF4P1-201|processed_pseudogene|chr9:4808852-4810137(-)",0.56,0.5961089494163424,1285
INTRONIC,"ENSG00000236567[1,1,1]|retro_human_2382|TCF3P1-201|processed_pseudogene|chr9:5115925-5117960(+)",0.63,0.6565110565110565,2035
INTRONIC,"ENSG00000228132[1,1,1]|retro_human_2385|AL360221.1-201|processed_pseudogene|chr9:6281643-6282078(+)",0.36,0.3586206896551724,435
INTRONIC,"ENSG00000231108[1,1,1]|retro_human_4735|PRELID3BP11-201|processed_pseudogene|chr9:6731065-6731644(-)",0.48,0.4265975820379965,579
INTRONIC,"ENSG00000230581[1,1,1]|retro_human_7840|ACTG1P14-201|processed_pseudogene|chr9:6830997-6832219(+)",0.61,0.5703764320785597,1222
INTRONIC,"ENSG00000212829[1,1,1]|retro_human_7837|RPS26P3-201|processed_pseudogene|chr9:9102296-9102744(+)",0.46,0.5,448
INTRONIC,"ENSG00000229268[1,1,1]|retro_human_2013|PES1P2-201|processed_pseudogene|chr9:13995582-13997417(+)",0.56,0.5395095367847411,1835
INTRONIC,"ENSG00000233551[1,1,1]|retro_human_5151|LSM1P1-201|processed_pseudogene|chr9:16787365-16787738(-)",0.53,0.46380697050938335,373
INTRONIC,"ENSG00000229298[1,1,1]|retro_human_11043|TUBB8P1-201|processed_pseudogene|chr9:21825800-21826627(-)",0.42,0.5151148730350665,827
INTRONIC,"ENSG00000232466[1,1,1]|retro_human_11045|H3P31-201|processed_pseudogene|chr9:26890742-26891214(-)",0.46,0.4788135593220339,472
INTRONIC,"ENSG00000225693[1,1,1]|retro_human_9837|LAGE3P1-201|processed_pseudogene|chr9:33036190-33036774(-)",0.44,0.5941780821917808,584
INTRONIC,"ENSG00000226801[1,1,1]|retro_human_9835|OSTCP8-201|processed_pseudogene|chr9:33986617-33987165(-)",0.5,0.4416058394160584,548
INTRONIC,"ENSG00000236156[1,1,1]|retro_human_6060|CHCHD4P3-201|processed_pseudogene|chr9:37457819-37458329(+)",0.52,0.5352941176470588,510
INTRONIC,"ENSG00000230188[1,1,1]|retro_human_10230|AL158156.1-201|processed_pseudogene|chr9:37514078-37514651(-)",0.39,0.4205933682373473,573
INTRONIC,"ENSG00000213839[1,1,1]|retro_human_2773|TMX2P1-201|processed_pseudogene|chr9:37909542-37910350(+)",0.53,0.4839108910891089,808
INTRONIC,"ENSG00000225254[1,1,1]|retro_human_10227|ARMC8P1-201|processed_pseudogene|chr9:38476910-38478299(-)",0.36,0.38372930165586755,1389
INTRONIC,"ENSG00000271454[1,1,1]|retro_human_9856|AL353729.2-201|processed_pseudogene|chr9:39172417-39173766(+)",0.34,0.4062268346923647,1349
INTRONIC,"ENSG00000243695[1,1,1]|AL353729.1-201|processed_pseudogene|chr9:39187143-39187963(-)",0.45,0.4,820
INTRONIC,"ENSG00000274688[1,1,1]|AL591926.1-201|processed_pseudogene|chr9:43250766-43251083(-)",0.57,0.5678233438485805,317
INTRONIC,"ENSG00000274688[1,1,1]|AL591926.4-201|processed_pseudogene|chr9:43250766-43251083(-)",0.57,0.5678233438485805,317
INTRONIC,"ENSG00000236801[1,1,1]|retro_human_772|RPL24P8-201|processed_pseudogene|chr9:82383951-82384525(+)",0.53,0.4529616724738676,574
INTRONIC,"ENSG00000234618[1,1,1]|retro_human_7375|RPSAP9-201|processed_pseudogene|chr9:88555218-88556206(+)",0.47,0.507085020242915,988
INTRONIC,"ENSG00000231007[1,1,1]|retro_human_6974|CDC20P1-201|processed_pseudogene|chr9:99165286-99166883(+)",0.65,0.567313713212273,1597
INTRONIC,"ENSG00000275017[1,1,1]|retro_human_6585|AL353748.2-201|processed_pseudogene|chr9:100545414-100545985(-)",0.5,0.436077057793345,571
INTRONIC,"ENSG00000231799[1,1,1]|retro_human_1507|PA2G4P6-201|processed_pseudogene|chr9:101613212-101614516(+)",0.62,0.4700920245398773,1304
INTRONIC,"ENSG00000227666[1,1,1]|retro_human_8160|CYCSP24-201|processed_pseudogene|chr9:106205716-106206132(+)",0.46,0.4230769230769231,416
INTRONIC,"ENSG00000282886[1,1,1]|PTMAP12-201|processed_pseudogene|chr9:106516797-106517227(-)",0.5,0.4790697674418605,430
INTRONIC,"ENSG00000278486[1,1,1]|retro_human_6191|YRDCP1-201|processed_pseudogene|chr9:106602223-106602964(-)",0.59,0.5357624831309041,741
INTRONIC,"ENSG00000238251[1,1,1]|retro_human_2652|NSA2P7-201|processed_pseudogene|chr9:108578953-108579567(+)",0.55,0.43322475570032576,614
INTRONIC,"ENSG00000269907[1,1,1]|retro_human_2648|PTMAP11-201|processed_pseudogene|chr9:109081815-109082245(+)",0.5,0.4813953488372093,430
INTRONIC,"ENSG00000236745[1,1,1]|retro_human_2647|YRDCP2-201|processed_pseudogene|chr9:109126548-109127290(+)",0.59,0.5363881401617251,742
INTRONIC,"ENSG00000188801[1,1,1]|retro_human_6189|ZNF322P1-201|processed_pseudogene|chr9:109370022-109371331(-)",0.4,0.4079449961802903,1309
INTRONIC,"ENSG00000234709[1,1,1]|retro_human_6188|UPF3AP3-201|transcribed_processed_pseudogene|chr9:112169879-112170748(-)",0.76,0.5431530494821634,869
